order_id,customer_id,order_date,channel,status,discount_pct
520,142,2026-07-06 20:00:00,referral,abandoned_cart,0
521,142,2026-07-11 15:00:00,instagram_ads,completed,15
522,142,2026-08-23 18:00:00,organic,completed,0
523,142,2026-08-23 15:00:00,email,completed,0
524,142,2026-08-13 08:00:00,referral,abandoned_cart,0
525,142,2026-09-02 14:00:00,email,completed,0
526,142,2026-09-05 11:00:00,organic,completed,15
527,143,2026-07-14 15:00:00,instagram_ads,completed,20
528,145,2025-12-11 09:00:00,instagram_ads,completed,10
529,145,2025-12-23 17:00:00,email,completed,0
530,145,2026-02-12 14:00:00,referral,completed,0
531,145,2026-04-05 09:00:00,referral,completed,0
532,146,2026-08-09 16:00:00,instagram_ads,completed,0
533,147,2026-04-21 20:00:00,referral,completed,15
534,148,2026-04-26 09:00:00,google_ads,completed,10
535,149,2026-06-27 13:00:00,email,completed,0
536,151,2026-01-18 16:00:00,google_ads,completed,15
537,151,2026-03-27 08:00:00,referral,completed,0
538,151,2026-04-06 17:00:00,google_ads,completed,20
539,151,2026-06-03 15:00:00,google_ads,completed,0
540,152,2026-04-17 08:00:00,instagram_ads,abandoned_cart,0
541,152,2026-05-25 13:00:00,referral,abandoned_cart,20
542,153,2026-09-02 18:00:00,google_ads,abandoned_cart,0
543,154,2026-05-07 11:00:00,email,completed,0
544,154,2026-08-04 08:00:00,organic,completed,0
545,154,2026-09-09 10:00:00,referral,completed,0
546,158,2026-05-06 19:00:00,email,completed,0
547,159,2026-04-04 15:00:00,email,completed,0
548,159,2026-06-12 14:00:00,google_ads,abandoned_cart,15
549,159,2026-08-16 15:00:00,google_ads,completed,0
550,161,2026-04-08 17:00:00,email,completed,0
551,161,2026-08-26 14:00:00,instagram_ads,completed,0
552,162,2026-08-11 16:00:00,google_ads,completed,15
553,164,2026-08-07 11:00:00,referral,completed,0
554,165,2026-05-18 08:00:00,google_ads,completed,10
555,165,2026-07-21 13:00:00,email,completed,0
556,165,2026-08-05 11:00:00,google_ads,completed,0
557,169,2026-07-18 21:00:00,instagram_ads,completed,0
558,169,2026-07-28 19:00:00,email,completed,0
559,169,2026-07-16 19:00:00,organic,completed,0
560,169,2026-07-17 21:00:00,email,completed,0
561,169,2026-08-08 15:00:00,organic,completed,0
562,169,2026-08-18 20:00:00,email,completed,20
563,169,2026-09-06 08:00:00,google_ads,completed,0
564,169,2026-09-19 10:00:00,google_ads,completed,0
565,169,2026-09-16 09:00:00,google_ads,completed,0
566,169,2026-09-09 21:00:00,referral,completed,0
567,170,2026-09-12 20:00:00,instagram_ads,completed,15
568,172,2026-06-24 18:00:00,google_ads,completed,10
569,172,2026-07-13 15:00:00,referral,completed,0
570,172,2026-08-16 12:00:00,organic,abandoned_cart,15
571,173,2026-07-28 14:00:00,google_ads,completed,0
572,175,2026-08-27 09:00:00,organic,completed,20
573,175,2026-08-09 11:00:00,organic,completed,20
574,175,2026-09-03 21:00:00,referral,completed,0
575,176,2026-09-15 18:00:00,google_ads,completed,0
576,177,2026-06-25 08:00:00,organic,completed,0
577,179,2026-04-07 17:00:00,google_ads,abandoned_cart,0
578,179,2026-07-25 15:00:00,organic,completed,10
579,179,2026-09-19 08:00:00,email,abandoned_cart,0
580,180,2026-07-04 17:00:00,google_ads,abandoned_cart,0
581,180,2026-09-18 21:00:00,email,completed,0
582,181,2026-01-04 18:00:00,email,completed,0
583,181,2026-07-13 09:00:00,email,completed,0
584,190,2026-02-11 20:00:00,email,completed,0
585,191,2026-04-03 09:00:00,instagram_ads,completed,0
586,195,2026-06-23 20:00:00,instagram_ads,completed,0
587,196,2026-09-08 10:00:00,instagram_ads,completed,0
588,196,2026-09-12 14:00:00,organic,completed,20
589,196,2026-09-12 21:00:00,instagram_ads,completed,0
590,196,2026-09-02 11:00:00,email,completed,0
591,196,2026-09-02 18:00:00,google_ads,completed,0
592,199,2026-09-19 17:00:00,google_ads,completed,0
593,201,2025-11-20 15:00:00,email,completed,0
594,201,2025-11-09 11:00:00,referral,completed,0
595,201,2025-11-05 09:00:00,instagram_ads,completed,0
596,201,2025-11-06 20:00:00,instagram_ads,abandoned_cart,0
597,201,2025-11-28 16:00:00,referral,abandoned_cart,0
598,201,2025-12-24 21:00:00,referral,completed,0
599,201,2025-12-19 08:00:00,email,completed,0
600,201,2025-12-17 14:00:00,organic,completed,0
601,201,2025-12-25 08:00:00,instagram_ads,completed,0
602,201,2025-12-08 18:00:00,google_ads,completed,0
603,201,2025-12-28 17:00:00,email,completed,0
604,201,2025-12-26 21:00:00,organic,completed,0
605,201,2025-12-23 13:00:00,google_ads,completed,0
606,201,2025-12-20 13:00:00,google_ads,completed,0
607,201,2026-01-12 15:00:00,instagram_ads,completed,0
608,201,2026-01-23 20:00:00,instagram_ads,abandoned_cart,0
609,201,2026-01-16 19:00:00,instagram_ads,completed,0
610,201,2026-01-09 16:00:00,organic,completed,0
611,201,2026-02-16 19:00:00,google_ads,completed,0
612,201,2026-02-26 09:00:00,organic,abandoned_cart,0
613,201,2026-03-10 09:00:00,instagram_ads,completed,0
614,201,2026-03-01 12:00:00,instagram_ads,completed,0
615,201,2026-03-21 08:00:00,instagram_ads,completed,0
616,201,2026-04-16 17:00:00,referral,completed,0
617,201,2026-04-26 12:00:00,email,completed,0
618,201,2026-04-12 12:00:00,instagram_ads,completed,0
619,201,2026-04-23 18:00:00,organic,completed,0
620,201,2026-05-15 12:00:00,organic,completed,0
621,201,2026-05-15 16:00:00,organic,completed,0
622,201,2026-05-16 20:00:00,google_ads,completed,0
623,201,2026-06-21 19:00:00,referral,abandoned_cart,0
624,201,2026-06-15 13:00:00,organic,completed,0
625,201,2026-06-04 12:00:00,instagram_ads,completed,15
626,201,2026-06-20 18:00:00,google_ads,completed,0
627,201,2026-07-22 18:00:00,email,abandoned_cart,0
628,201,2026-07-20 17:00:00,google_ads,completed,0
629,201,2026-07-13 13:00:00,google_ads,completed,15
630,201,2026-07-24 15:00:00,email,completed,0
631,201,2026-08-05 21:00:00,instagram_ads,completed,0
632,201,2026-08-03 17:00:00,email,completed,0
633,201,2026-08-15 19:00:00,instagram_ads,abandoned_cart,0
634,201,2026-08-18 15:00:00,referral,completed,15
635,201,2026-09-05 12:00:00,email,completed,0
636,202,2026-03-16 09:00:00,email,completed,0
637,202,2026-05-17 19:00:00,instagram_ads,completed,0
638,202,2026-06-15 19:00:00,google_ads,completed,15
639,205,2025-12-22 19:00:00,referral,completed,0
640,205,2025-12-17 12:00:00,google_ads,completed,0
641,208,2026-05-20 16:00:00,google_ads,completed,0
642,210,2025-10-23 20:00:00,email,completed,0
643,210,2026-01-04 12:00:00,organic,completed,10
644,213,2026-06-06 21:00:00,instagram_ads,completed,0
645,215,2026-01-12 19:00:00,organic,completed,0
646,215,2026-02-07 16:00:00,google_ads,completed,0
647,215,2026-06-25 13:00:00,organic,completed,0
648,216,2026-01-22 21:00:00,google_ads,completed,0
649,216,2026-03-06 08:00:00,organic,completed,0
650,217,2026-01-07 13:00:00,email,completed,0
651,217,2026-01-27 14:00:00,referral,completed,0
652,217,2026-01-16 18:00:00,email,completed,0
653,217,2026-01-04 12:00:00,instagram_ads,completed,0
654,217,2026-02-27 09:00:00,instagram_ads,completed,0
655,217,2026-02-10 17:00:00,referral,completed,0
656,217,2026-05-16 16:00:00,referral,completed,0
657,217,2026-05-14 09:00:00,email,completed,0
658,217,2026-05-18 18:00:00,instagram_ads,completed,0
659,217,2026-05-13 15:00:00,email,completed,0
660,217,2026-05-02 14:00:00,email,completed,0
661,217,2026-06-19 08:00:00,referral,completed,0
662,217,2026-06-11 14:00:00,google_ads,completed,15
663,217,2026-07-08 18:00:00,organic,completed,0
664,217,2026-07-01 16:00:00,email,completed,0
665,217,2026-08-11 14:00:00,organic,completed,0
666,217,2026-08-11 15:00:00,google_ads,completed,0
667,217,2026-09-14 11:00:00,organic,completed,0
668,217,2026-09-02 12:00:00,instagram_ads,completed,0
669,217,2026-09-04 17:00:00,referral,completed,0
670,218,2026-05-13 12:00:00,referral,completed,0
671,218,2026-05-23 16:00:00,instagram_ads,completed,0
672,218,2026-05-28 20:00:00,organic,abandoned_cart,0
673,218,2026-05-05 11:00:00,google_ads,completed,0
674,218,2026-05-07 21:00:00,instagram_ads,completed,0
675,218,2026-06-08 09:00:00,google_ads,completed,0
676,218,2026-06-21 08:00:00,organic,completed,0
677,218,2026-06-06 18:00:00,email,abandoned_cart,0
678,218,2026-06-28 09:00:00,organic,completed,0
679,218,2026-06-13 21:00:00,organic,completed,0
680,218,2026-07-16 09:00:00,google_ads,completed,0
681,218,2026-07-26 19:00:00,instagram_ads,abandoned_cart,0
682,218,2026-07-07 12:00:00,referral,completed,0
683,218,2026-08-23 09:00:00,instagram_ads,completed,0
684,218,2026-08-23 13:00:00,referral,completed,0
685,218,2026-08-22 20:00:00,instagram_ads,completed,0
686,218,2026-09-04 16:00:00,email,abandoned_cart,0
687,218,2026-09-09 12:00:00,instagram_ads,completed,15
688,219,2026-08-28 09:00:00,email,abandoned_cart,0
689,220,2025-12-15 19:00:00,instagram_ads,completed,20
690,220,2025-12-07 18:00:00,organic,completed,0
691,220,2026-03-26 13:00:00,instagram_ads,abandoned_cart,0
692,220,2026-04-26 12:00:00,instagram_ads,completed,15
693,221,2026-08-20 14:00:00,google_ads,completed,0
694,222,2026-06-04 11:00:00,google_ads,completed,0
695,223,2026-06-24 18:00:00,instagram_ads,completed,10
696,224,2026-06-05 21:00:00,instagram_ads,completed,0
697,224,2026-07-03 09:00:00,instagram_ads,completed,0
698,225,2026-02-22 13:00:00,organic,abandoned_cart,20
699,225,2026-03-11 15:00:00,referral,completed,15
700,225,2026-04-02 10:00:00,google_ads,abandoned_cart,0
701,225,2026-05-17 13:00:00,email,completed,0
702,225,2026-06-02 11:00:00,organic,completed,15
703,225,2026-09-04 15:00:00,referral,completed,15
704,229,2026-09-19 18:00:00,organic,completed,0
705,230,2026-09-01 12:00:00,email,completed,0
706,231,2025-11-27 19:00:00,google_ads,completed,0
707,231,2025-11-02 18:00:00,referral,completed,0
708,231,2025-12-11 20:00:00,referral,completed,15
709,231,2025-12-09 10:00:00,email,completed,0
710,232,2026-09-13 20:00:00,instagram_ads,completed,0
711,232,2026-09-16 20:00:00,google_ads,completed,0
712,232,2026-09-04 21:00:00,email,completed,0
713,233,2026-03-21 14:00:00,email,completed,20
714,233,2026-05-17 18:00:00,email,completed,0
715,234,2026-07-14 09:00:00,google_ads,completed,0
716,235,2026-09-06 20:00:00,organic,completed,15
717,236,2026-08-28 18:00:00,organic,completed,15
718,238,2026-02-23 18:00:00,google_ads,completed,0
719,240,2025-12-27 18:00:00,organic,completed,0
720,240,2025-12-14 08:00:00,email,abandoned_cart,15
721,240,2026-03-19 21:00:00,organic,completed,0
722,240,2026-05-14 21:00:00,referral,completed,0
723,240,2026-09-17 17:00:00,email,abandoned_cart,0
724,241,2025-12-21 14:00:00,referral,completed,0
725,241,2025-12-01 10:00:00,google_ads,completed,0
726,241,2026-04-20 21:00:00,instagram_ads,completed,0
727,241,2026-05-27 18:00:00,email,completed,0
728,241,2026-06-23 19:00:00,instagram_ads,completed,10
729,242,2026-08-08 11:00:00,google_ads,abandoned_cart,0
730,242,2026-08-06 21:00:00,organic,completed,0
731,242,2026-08-08 09:00:00,google_ads,completed,0
732,243,2025-11-27 16:00:00,organic,completed,10
733,243,2025-11-23 15:00:00,organic,completed,0
734,243,2025-11-11 21:00:00,email,completed,0
735,243,2025-12-17 10:00:00,email,completed,15
736,243,2025-12-14 20:00:00,email,completed,0
737,243,2025-12-01 15:00:00,referral,completed,0
738,243,2025-12-11 13:00:00,email,completed,0
739,243,2025-12-25 08:00:00,referral,completed,0
740,243,2025-12-23 20:00:00,google_ads,completed,0
741,243,2025-12-28 12:00:00,google_ads,completed,0
742,243,2026-03-23 14:00:00,referral,completed,0
743,243,2026-03-25 11:00:00,referral,completed,0
744,243,2026-03-24 10:00:00,instagram_ads,completed,0
745,243,2026-06-17 13:00:00,organic,completed,0
746,243,2026-06-14 16:00:00,google_ads,completed,0
747,243,2026-06-04 08:00:00,email,abandoned_cart,0
748,243,2026-06-15 13:00:00,referral,completed,0
749,243,2026-08-22 20:00:00,instagram_ads,completed,0
750,243,2026-08-11 16:00:00,google_ads,completed,0
751,243,2026-08-27 14:00:00,instagram_ads,completed,15
752,243,2026-09-13 17:00:00,google_ads,completed,0
753,243,2026-09-16 19:00:00,instagram_ads,completed,0
754,243,2026-09-15 10:00:00,referral,completed,0
755,244,2026-09-02 19:00:00,organic,completed,20
756,246,2026-04-12 12:00:00,instagram_ads,completed,10
757,247,2026-07-03 21:00:00,google_ads,completed,20
758,248,2026-07-25 15:00:00,google_ads,completed,0
759,248,2026-07-22 17:00:00,email,completed,0
760,248,2026-07-15 19:00:00,instagram_ads,completed,0
761,248,2026-07-21 20:00:00,organic,completed,0
762,248,2026-08-19 16:00:00,organic,completed,0
763,248,2026-08-18 10:00:00,instagram_ads,completed,0
764,248,2026-09-03 20:00:00,referral,completed,0
765,248,2026-09-11 14:00:00,referral,completed,0
766,248,2026-09-04 09:00:00,instagram_ads,completed,0
767,248,2026-09-14 18:00:00,google_ads,completed,0
768,249,2026-05-11 12:00:00,organic,completed,0
769,249,2026-05-08 20:00:00,referral,completed,0
770,249,2026-05-15 16:00:00,email,completed,0
771,249,2026-05-18 17:00:00,referral,completed,0
772,249,2026-05-14 15:00:00,instagram_ads,completed,10
773,249,2026-06-18 15:00:00,referral,completed,15
774,249,2026-06-16 12:00:00,email,completed,0
775,249,2026-06-27 16:00:00,referral,completed,0
776,249,2026-06-03 14:00:00,referral,completed,0
777,249,2026-06-17 20:00:00,google_ads,completed,0
778,249,2026-07-22 13:00:00,referral,completed,0
779,249,2026-07-21 08:00:00,organic,completed,0
780,249,2026-08-25 14:00:00,organic,completed,0
781,249,2026-08-15 18:00:00,email,abandoned_cart,0
782,249,2026-08-01 09:00:00,email,abandoned_cart,0
783,249,2026-08-24 08:00:00,google_ads,completed,0
784,249,2026-09-08 11:00:00,organic,abandoned_cart,0
785,249,2026-09-01 11:00:00,organic,completed,0
786,252,2026-05-22 16:00:00,email,completed,0
787,252,2026-06-28 14:00:00,email,completed,0
788,253,2026-06-11 08:00:00,referral,completed,0
789,256,2026-07-14 20:00:00,google_ads,completed,15
790,258,2026-02-25 09:00:00,organic,completed,0
791,258,2026-05-11 21:00:00,organic,completed,0
792,258,2026-06-03 09:00:00,google_ads,completed,0
793,259,2026-09-13 15:00:00,referral,abandoned_cart,0
794,260,2026-07-19 11:00:00,organic,completed,20
795,261,2026-08-16 19:00:00,instagram_ads,completed,0
796,262,2026-07-19 16:00:00,google_ads,completed,0
797,263,2026-02-07 11:00:00,organic,completed,0
798,263,2026-05-20 19:00:00,google_ads,completed,0
799,266,2026-04-24 20:00:00,email,completed,0
800,266,2026-06-01 09:00:00,instagram_ads,completed,0
801,266,2026-08-02 08:00:00,instagram_ads,completed,15
802,270,2026-05-26 13:00:00,referral,abandoned_cart,0
803,271,2026-07-23 13:00:00,instagram_ads,completed,10
804,272,2026-06-28 10:00:00,email,abandoned_cart,0
805,273,2026-02-16 16:00:00,google_ads,completed,0
806,273,2026-03-21 20:00:00,instagram_ads,completed,0
807,273,2026-04-07 12:00:00,instagram_ads,completed,0
808,274,2026-02-17 13:00:00,referral,completed,0
809,275,2026-06-13 08:00:00,organic,completed,15
810,275,2026-08-08 09:00:00,referral,completed,10
811,275,2026-09-10 19:00:00,google_ads,completed,0
812,276,2026-09-10 21:00:00,email,abandoned_cart,0
813,277,2026-09-08 11:00:00,instagram_ads,completed,0
814,278,2026-04-07 15:00:00,google_ads,completed,0
815,278,2026-06-24 08:00:00,google_ads,completed,0
816,280,2026-01-13 11:00:00,email,completed,0
817,280,2026-04-19 15:00:00,instagram_ads,completed,0
818,281,2026-05-01 10:00:00,email,abandoned_cart,15
819,282,2026-02-28 14:00:00,instagram_ads,abandoned_cart,0
820,282,2026-07-14 21:00:00,referral,completed,0
821,282,2026-08-09 11:00:00,organic,completed,15
822,283,2026-05-21 15:00:00,google_ads,completed,0
823,283,2026-07-15 14:00:00,referral,completed,0
824,285,2026-06-03 20:00:00,google_ads,completed,15
825,285,2026-08-01 09:00:00,email,completed,0
826,285,2026-09-02 08:00:00,instagram_ads,completed,0
827,287,2026-07-05 15:00:00,instagram_ads,completed,0
828,288,2026-04-04 16:00:00,organic,completed,0
829,290,2026-04-23 12:00:00,organic,completed,0
830,290,2026-08-01 08:00:00,organic,completed,0
831,291,2026-06-17 09:00:00,instagram_ads,completed,0
832,292,2026-03-11 10:00:00,organic,completed,15
833,292,2026-08-21 17:00:00,instagram_ads,completed,0
834,293,2026-04-22 20:00:00,google_ads,completed,0
835,293,2026-06-13 16:00:00,referral,completed,0
836,294,2026-04-02 10:00:00,instagram_ads,completed,0
837,294,2026-04-24 17:00:00,google_ads,completed,0
838,294,2026-05-17 20:00:00,google_ads,completed,0
839,294,2026-05-28 19:00:00,referral,completed,0
840,294,2026-06-26 18:00:00,email,completed,0
841,294,2026-06-01 09:00:00,instagram_ads,completed,0
842,294,2026-06-05 11:00:00,referral,completed,0
843,294,2026-07-14 19:00:00,instagram_ads,completed,0
844,294,2026-07-20 11:00:00,instagram_ads,completed,0
845,294,2026-08-13 10:00:00,referral,completed,0
846,294,2026-08-14 21:00:00,google_ads,abandoned_cart,20
847,294,2026-08-06 12:00:00,google_ads,completed,0
848,294,2026-08-11 10:00:00,instagram_ads,completed,0
849,294,2026-09-16 14:00:00,google_ads,abandoned_cart,0
850,294,2026-09-03 14:00:00,organic,abandoned_cart,0
851,294,2026-09-09 20:00:00,referral,completed,0
852,294,2026-09-02 18:00:00,instagram_ads,completed,0
853,296,2026-04-08 17:00:00,instagram_ads,completed,0
854,296,2026-06-13 19:00:00,referral,abandoned_cart,0
855,296,2026-07-09 19:00:00,email,abandoned_cart,0
856,297,2026-03-23 12:00:00,email,completed,10
857,297,2026-04-17 14:00:00,instagram_ads,completed,0
858,297,2026-07-06 16:00:00,instagram_ads,completed,0
859,298,2026-06-28 18:00:00,email,completed,0
860,298,2026-06-03 13:00:00,email,completed,20
861,298,2026-07-09 20:00:00,organic,completed,0
862,298,2026-07-17 20:00:00,google_ads,completed,15
863,298,2026-08-22 13:00:00,google_ads,completed,0
864,298,2026-08-28 13:00:00,email,completed,0
865,298,2026-08-04 21:00:00,instagram_ads,abandoned_cart,0
866,298,2026-09-17 14:00:00,google_ads,completed,0
867,298,2026-09-12 21:00:00,google_ads,completed,20
868,298,2026-09-12 14:00:00,email,abandoned_cart,0
869,299,2026-07-26 09:00:00,referral,completed,0
